08100|AUD|237093.22|181888.43|1174725.77|2016-04-04
08100|CAD|299277.53|230497.26|1488666.28|2016-04-04
08100|EUR|5515.26|6275.96|40533.30|2016-04-04
08100|HKD|266933529.98|34420010.95|222302243.76|2016-04-04
08100|USD|9605599.68|9605599.68|62037765.53|2016-04-04
08151|AUD|52370.42|40176.49|259479.71|2016-04-04
08151|CAD|62314.50|47993.31|309964.78|2016-04-04
08151|EUR|200.42|228.06|1472.94|2016-04-04
08151|HKD|3455201.04|445534.35|2877491.42|2016-04-04
08151|USD|270325.35|270325.35|1745896.27|2016-04-04
08187|HKD|1239316.10|159804.85|1032102.44|2016-04-04
08187|USD|29091.97|29091.97|187890.48|2016-04-04
08110|AUD|72986.35|55992.20|361625.46|2016-04-04
08110|CAD|62314.50|47993.31|309964.78|2016-04-04
08110|EUR|200.42|228.06|1472.94|2016-04-04
08110|HKD|10210145.77|1316557.45|8503009.39|2016-04-04
08110|USD|395170.90|395170.90|2552211.25|2016-04-04
08156|AUD|2026.66|1554.77|10041.49|2016-04-04
08156|CAD|500.00|385.08|2487.10|2016-04-04
08156|HKD|2013887.40|259682.72|1677165.42|2016-04-04
08156|USD|137067.63|137067.63|885251.28|2016-04-04
08157|HKD|1427748.73|184102.48|1189029.14|2016-04-04
08157|USD|101497.95|101497.95|655524.51|2016-04-04
08189|AUD|13501.42|10357.74|66895.48|2016-04-04
08189|CAD|0.90|0.69|4.47|2016-04-04
08189|HKD|2923599.67|376986.48|2434773.80|2016-04-04
08189|USD|61864.68|61864.68|399553.03|2016-04-04
08152|HKD|2253096.55|290527.78|1876378.80|2016-04-04
08152|USD|56327.97|56327.97|363794.19|2016-04-04
08158|AUD|13046.04|10008.40|64639.21|2016-04-04
08158|HKD|2659167.06|342888.95|2214554.32|2016-04-04
08158|USD|23237.47|23237.47|150079.19|2016-04-04
08159|HKD|2987368.11|385209.16|2487880.16|2016-04-04
08159|USD|6221.84|6221.84|40183.75|2016-04-04
08191|CAD|100.00|77.01|497.42|2016-04-04
08191|HKD|2728056.77|351772.00|2271925.67|2016-04-04
08191|USD|10047.66|10047.66|64892.81|2016-04-04
08188|HKD|2174749.75|280425.28|1811131.59|2016-04-04
08188|USD|19632.44|19632.44|126796.11|2016-04-04
08160|HKD|1270014.17|163763.24|1057667.80|2016-04-04
08160|USD|3596.77|3596.77|23229.73|2016-04-04
08161|AUD|22015.19|16889.17|109078.66|2016-04-04
08161|CAD|1473.72|1135.02|7330.57|2016-04-04
08161|HKD|3546936.32|457363.25|2953888.56|2016-04-04
08161|USD|23340.06|23340.06|150741.77|2016-04-04
08194|HKD|2195540.59|283106.17|1828446.20|2016-04-04
08194|USD|100.00|100.00|645.85|2016-04-04
08162|CAD|20009.75|15411.08|99532.49|2016-04-04
08162|HKD|817750.71|105445.68|681022.79|2016-04-04
08162|USD|2827.48|2827.48|18261.27|2016-04-04
08195|AUD|736.84|565.27|3650.82|2016-04-04
08195|CAD|2970.08|2287.49|14773.77|2016-04-04
08195|HKD|3023519.13|389870.69|2517986.73|2016-04-04
08195|USD|9225.81|9225.81|59584.89|2016-04-04
08205|HKD|2226433.26|287089.66|1854173.61|2016-04-04
08205|USD|17743.67|17743.67|114597.49|2016-04-04
08153|AUD|20156.50|15463.26|99869.41|2016-04-04
08153|HKD|2001818.00|258126.42|1667114.03|2016-04-04
08153|USD|28089.79|28089.79|181417.90|2016-04-04
08163|HKD|2747642.72|354297.53|2288236.85|2016-04-04
08163|USD|4492.77|4492.77|29016.55|2016-04-04
08164|AUD|14489.47|11115.74|71790.97|2016-04-04
08164|HKD|2496441.10|321906.09|2079036.14|2016-04-04
08164|USD|66122.28|66122.28|427050.74|2016-04-04
08165|AUD|1696.77|1301.69|8406.98|2016-04-04
08165|CAD|2900.38|2233.81|14427.07|2016-04-04
08165|HKD|1822010.20|234940.92|1517370.09|2016-04-04
08165|USD|104016.72|104016.72|671791.98|2016-04-04
08190|CAD|8504.08|6549.66|42300.99|2016-04-04
08190|HKD|1319304.15|170118.99|1098716.49|2016-04-04
08190|USD|12306.59|12306.59|79482.11|2016-04-04
08193|CAD|15200.04|11706.75|75608.03|2016-04-04
08193|HKD|1703069.20|219603.96|1418316.02|2016-04-04
08193|USD|7263.28|7263.28|46909.89|2016-04-04
08154|AUD|459.42|352.44|2276.28|2016-04-04
08154|HKD|1127052.65|145328.93|938609.44|2016-04-04
08154|USD|7458.24|7458.24|48169.04|2016-04-04
08155|HKD|1372977.50|177039.95|1143415.66|2016-04-04
08155|USD|32969.53|32969.53|212933.70|2016-04-04
08192|HKD|495725.22|63921.78|412839.96|2016-04-04
08192|USD|1732.07|1732.07|11186.57|2016-04-04
08166|AUD|892.69|684.83|4423.01|2016-04-04
08166|EUR|0.00|0.00|0.00|2016-04-04
08166|HKD|1436048.49|185172.70|1195941.18|2016-04-04
08166|USD|7966.47|7966.47|51451.44|2016-04-04
08197|CAD|2301.22|1772.35|11446.72|2016-04-04
08197|HKD|1343030.31|173178.38|1118475.64|2016-04-04
08197|USD|23766.60|23766.60|153496.58|2016-04-04
08204|HKD|1485186.90|191508.91|1236863.65|2016-04-04
08204|USD|38180.20|38180.20|246586.82|2016-04-04
08196|HKD|660051.61|85111.01|549690.98|2016-04-04
