08100|AUD|232562.52|168118.74|1101346.32|2016-05-22
08100|CAD|305273.14|233337.66|1528594.19|2016-05-22
08100|EUR|4633.08|5189.46|33996.15|2016-05-22
08100|HKD|270087027.45|34774785.13|227810305.04|2016-05-22
08100|USD|10006555.89|10006555.89|65552947.63|2016-05-22
08151|AUD|59633.46|43108.84|282406.17|2016-05-22
08151|CAD|62473.94|47752.39|312825.75|2016-05-22
08151|EUR|178.18|199.57|1307.43|2016-05-22
08151|HKD|3569255.36|459555.90|3010559.81|2016-05-22
08151|USD|289140.94|289140.94|1894162.29|2016-05-22
08187|HKD|1306057.73|168160.15|1101620.51|2016-05-22
08187|USD|28048.10|28048.10|183743.10|2016-05-22
08110|AUD|80614.12|58275.70|381764.28|2016-05-22
08110|CAD|62473.94|47752.39|312825.75|2016-05-22
08110|EUR|178.18|199.57|1307.43|2016-05-22
08110|HKD|10381323.13|1336636.87|8756334.62|2016-05-22
08110|USD|426702.64|426702.64|2795328.99|2016-05-22
08156|AUD|2026.66|1465.06|9597.65|2016-05-22
08156|CAD|500.00|382.17|2503.65|2016-05-22
08156|HKD|2103881.98|270883.22|1774561.33|2016-05-22
08156|USD|152183.52|152183.52|996954.23|2016-05-22
08157|HKD|1453521.52|187146.70|1226001.79|2016-05-22
08157|USD|103086.50|103086.50|675319.66|2016-05-22
08189|AUD|8972.31|6486.05|42490.16|2016-05-22
08189|CAD|0.90|0.68|4.50|2016-05-22
08189|HKD|2933763.59|377733.79|2474541.57|2016-05-22
08189|USD|64454.90|64454.90|422244.04|2016-05-22
08152|HKD|2288141.62|294607.38|1929978.81|2016-05-22
08152|USD|60209.97|60209.97|394435.51|2016-05-22
08158|AUD|11743.05|8489.01|55611.56|2016-05-22
08158|HKD|2672835.86|344138.30|2254456.86|2016-05-22
08158|USD|24311.68|24311.68|159265.81|2016-05-22
08159|HKD|2980421.95|383741.24|2513896.50|2016-05-22
08159|USD|9580.27|9580.27|62760.34|2016-05-22
08191|AUD|524.47|379.13|2483.73|2016-05-22
08191|CAD|100.00|76.43|500.73|2016-05-22
08191|HKD|2731527.45|351695.08|2303961.45|2016-05-22
08191|USD|11874.53|11874.53|77790.04|2016-05-22
08188|HKD|2218873.17|285688.79|1871552.95|2016-05-22
08188|USD|20546.49|20546.49|134600.05|2016-05-22
08160|HKD|1252621.80|161280.06|1056548.90|2016-05-22
08160|USD|4845.45|4845.45|31742.54|2016-05-22
08161|AUD|22034.32|15928.54|104347.92|2016-05-22
08161|CAD|1258.80|962.17|6303.18|2016-05-22
08161|HKD|3524311.87|453769.25|2972651.33|2016-05-22
08161|USD|22569.87|22569.87|147855.21|2016-05-22
08194|HKD|2200379.30|283307.63|1855953.92|2016-05-22
08194|USD|100.00|100.00|655.10|2016-05-22
08162|CAD|20010.41|15295.09|100198.12|2016-05-22
08162|HKD|838185.53|107919.73|706984.34|2016-05-22
08162|USD|2986.48|2986.48|19564.43|2016-05-22
08195|AUD|489.51|353.86|2318.17|2016-05-22
08195|CAD|2786.49|2129.87|13952.79|2016-05-22
08195|HKD|3029630.74|390077.07|2555402.64|2016-05-22
08195|USD|10212.47|10212.47|66901.89|2016-05-22
