08100|AUD|229834.90|168674.91|1104770.39|2016-06-06
08100|CAD|300313.19|231600.33|1516911.95|2016-06-06
08100|EUR|4413.05|5011.36|32822.94|2016-06-06
08100|HKD|270862995.16|34869005.95|228380842.99|2016-06-06
08100|USD|10115003.53|10115003.53|66250238.62|2016-06-06
08151|AUD|57917.77|42505.61|278399.13|2016-06-06
08151|CAD|62503.90|48202.75|315713.44|2016-06-06
08151|EUR|161.26|183.12|1199.40|2016-06-06
08151|HKD|3599102.12|463323.21|3034618.94|2016-06-06
08151|USD|292019.03|292019.03|1912637.04|2016-06-06
08187|HKD|1318682.85|169757.99|1111860.63|2016-06-06
08187|USD|28017.32|28017.32|183505.04|2016-06-06
08110|AUD|78969.90|57955.69|379592.51|2016-06-06
08110|CAD|62503.90|48202.75|315713.44|2016-06-06
08110|EUR|161.26|183.12|1199.40|2016-06-06
08110|HKD|10439457.46|1343902.67|8802132.95|2016-06-06
08110|USD|432545.12|432545.12|2833040.77|2016-06-06
08156|AUD|2026.66|1487.35|9741.74|2016-06-06
08156|CAD|500.00|385.59|2525.55|2016-06-06
08156|HKD|2132211.01|274485.91|1797795.03|2016-06-06
08156|USD|154888.81|154888.81|1014475.23|2016-06-06
08157|HKD|1464974.15|188590.51|1235207.60|2016-06-06
08157|USD|103751.33|103751.33|679540.08|2016-06-06
08189|AUD|8121.31|5960.19|39037.51|2016-06-06
08189|CAD|0.90|0.69|4.54|2016-06-06
08189|HKD|2936496.61|378024.01|2475936.48|2016-06-06
08189|USD|66065.46|66065.46|432708.94|2016-06-06
08152|HKD|2308473.46|297176.71|1946412.48|2016-06-06
08152|USD|60972.30|60972.30|399350.27|2016-06-06
08158|AUD|11487.23|8430.43|55216.81|2016-06-06
08158|HKD|2676421.39|344543.75|2256651.45|2016-06-06
08158|USD|24955.54|24955.54|163451.30|2016-06-06
08159|HKD|2977772.05|383337.52|2510738.28|2016-06-06
08159|USD|10094.80|10094.80|66117.91|2016-06-06
08191|AUD|759.49|557.38|3650.71|2016-06-06
08191|CAD|100.00|77.11|505.11|2016-06-06
08191|HKD|2733174.20|351849.71|2304503.15|2016-06-06
08191|USD|12102.82|12102.82|79269.84|2016-06-06
08188|HKD|2232567.30|287405.08|1882411.44|2016-06-06
08188|USD|20718.86|20718.86|135702.31|2016-06-06
08160|HKD|1246492.76|160464.75|1050992.83|2016-06-06
08160|USD|4961.77|4961.77|32498.10|2016-06-06
08161|AUD|21339.43|15660.92|102574.37|2016-06-06
08161|CAD|1139.31|878.63|5754.76|2016-06-06
08161|HKD|3519178.52|453034.40|2967230.56|2016-06-06
08161|USD|22437.43|22437.43|146958.43|2016-06-06
08194|HKD|2210197.31|284525.33|1863549.96|2016-06-06
08194|USD|100.00|100.00|654.97|2016-06-06
08162|CAD|20010.61|15432.10|101075.59|2016-06-06
08162|HKD|844761.36|108748.66|712268.98|2016-06-06
08162|USD|3016.35|3016.35|19756.18|2016-06-06
08195|AUD|443.03|325.13|2129.55|2016-06-06
08195|CAD|2726.03|2102.30|13769.45|2016-06-06
08195|HKD|3032668.38|390404.49|2557024.67|2016-06-06
08195|USD|10407.18|10407.18|68163.90|2016-06-06
08205|HKD|2284444.51|294083.39|1926152.23|2016-06-06
08205|USD|18760.25|18760.25|122874.00|2016-06-06
08153|AUD|20175.79|14806.93|96980.98|2016-06-06
08153|HKD|2029407.34|261251.69|1711115.09|2016-06-06
08153|USD|38451.52|38451.52|251845.92|2016-06-06
08163|HKD|2749959.63|354010.55|2318655.96|2016-06-06
08163|USD|11382.81|11382.81|74553.99|2016-06-06
08164|AUD|14493.67|10636.84|69668.17|2016-06-06
08164|HKD|2580110.25|332145.33|2175445.75|2016-06-06
08164|USD|72738.11|72738.11|476412.79|2016-06-06
08165|AUD|1020.21|748.72|4903.94|2016-06-06
08165|CAD|2900.40|2236.77|14650.21|2016-06-06
08165|HKD|1849884.14|238141.13|1559748.31|2016-06-06
08165|USD|130598.05|130598.05|855378.04|2016-06-06
08190|CAD|8669.26|6685.69|43789.29|2016-06-06
08190|HKD|1394391.58|179504.21|1175695.20|2016-06-06
08190|USD|13322.35|13322.35|87257.39|2016-06-06
08193|CAD|19481.13|15023.76|98401.13|2016-06-06
08193|HKD|1695042.87|218207.95|1429192.34|2016-06-06
08193|USD|12858.61|12858.61|84220.03|2016-06-06
08154|AUD|876.32|643.12|4212.29|2016-06-06
08154|HKD|1131399.05|145648.39|953950.42|2016-06-06
08154|USD|8101.62|8101.62|53063.18|2016-06-06
08155|HKD|1371075.47|176502.65|1156035.99|2016-06-06
08155|USD|33000.63|33000.63|216144.22|2016-06-06
08192|HKD|476706.52|61367.86|401939.86|2016-06-06
08192|USD|2137.97|2137.97|14003.06|2016-06-06
08166|AUD|966.18|709.07|4644.23|2016-06-06
08166|CAD|316.45|244.04|1598.42|2016-06-06
08166|EUR|0.00|0.00|0.00|2016-06-06
08166|HKD|1452159.31|186940.82|1224402.64|2016-06-06
08166|USD|8732.83|8732.83|57197.41|2016-06-06
08197|CAD|2301.25|1774.71|11623.84|2016-06-06
08197|HKD|1415089.75|182168.74|1193147.07|2016-06-06
08197|USD|25123.94|25123.94|164554.26|2016-06-06
08204|HKD|1476299.80|190048.50|1244756.93|2016-06-06
08204|USD|45417.27|45417.27|297469.49|2016-06-06
08196|HKD|655047.53|84326.23|552309.87|2016-06-06
08196|USD|33782.71|33782.71|221266.61|2016-06-06
08199|AUD|27.96|20.51|134.39|2016-06-06
08199|HKD|371382.45|47809.17|313134.82|2016-06-06
08199|USD|0.00|0.00|0.00|2016-06-06
08111|AUD|51361.37|37693.90|246883.83|2016-06-06
08111|CAD|24866.78|19177.16|125604.59|2016-06-06
08111|EUR|0.00|0.00|0.00|2016-06-06
08111|HKD|23865307.08|3072252.57|20122272.31|2016-06-06
08111|USD|547557.89|547557.89|3586339.91|2016-06-06
08167|AUD|5393.85|3958.52|25927.15|2016-06-06
08167|EUR|1689.88|1918.99|12568.82|2016-06-06
08167|HKD|2886602.22|371600.96|2433867.52|2016-06-06
08167|USD|49405.06|49405.06|323588.32|2016-06-06
08200|HKD|2736511.23|352279.30|2307316.80|2016-06-06
08202|HKD|915841.39|117899.00|772200.82|2016-06-06
08168|HKD|1405365.70|180916.94|1184948.14|2016-06-06
08168|USD|7206.58|7206.58|47200.93|2016-06-06
08169|HKD|1986015.74|255665.76|1674529.03|2016-06-06
08169|USD|3.16|3.16|20.69|2016-06-06
08170|HKD|502445.47|64681.31|423641.92|2016-06-06
08170|USD|3725.27|3725.27|24399.40|2016-06-06
08171|HKD|112593.57|14494.50|94934.39|2016-06-06
08172|CAD|5861.11|4520.06|29605.05|2016-06-06
08172|HKD|3952680.98|508840.48|3332742.49|2016-06-06
08172|USD|1473.20|1473.20|9649.01|2016-06-06
08173|HKD|1124369.86|144743.50|948023.69|2016-06-06
08173|USD|13553.57|13553.57|88771.81|2016-06-06
08201|HKD|77082.67|9923.08|64993.02|2016-06-06
08201|USD|1322.78|1322.78|8663.81|2016-06-06
08112|AUD|5393.85|3958.52|25927.15|2016-06-06
08112|CAD|5861.11|4520.06|29605.05|2016-06-06
08112|EUR|1689.88|1918.99|12568.82|2016-06-06
08112|HKD|11970989.97|1541061.45|10093459.90|2016-06-06
08112|USD|77709.59|77709.59|508974.50|2016-06-06
08174|AUD|14890.10|10927.78|71573.73|2016-06-06
08174|CAD|15028.10|11589.61|75908.43|2016-06-06
08174|HKD|728808.52|93821.70|614502.19|2016-06-06
08174|USD|69800.12|69800.12|457169.84|2016-06-06
08175|HKD|494216.07|63621.91|416703.22|2016-06-06
08175|USD|5637.17|5637.17|36921.77|2016-06-06
08176|HKD|3409093.24|438862.80|2874411.05|2016-06-06
08176|USD|27824.45|27824.45|182241.80|2016-06-06
08177|HKD|1121701.53|144400.00|945773.86|2016-06-06
08177|USD|8609.94|8609.94|56392.52|2016-06-06
08178|HKD|1127064.45|145090.38|950295.66|2016-06-06
08178|USD|52086.39|52086.39|341150.22|2016-06-06
08179|HKD|784112.68|100941.17|661132.44|2016-06-06
