08100|AUD|240419.06|180811.00|1179303.57|2016-03-26
08100|CAD|296807.73|224124.56|1461807.75|2016-03-26
08100|EUR|5506.87|6145.34|40081.75|2016-03-26
08100|HKD|266221221.78|34307130.18|223761599.11|2016-03-26
08100|USD|9523745.69|9523745.69|62116726.51|2016-03-26
08151|AUD|53642.69|40342.84|263128.12|2016-03-26
08151|CAD|62264.80|47017.20|306660.36|2016-03-26
08151|EUR|192.09|214.36|1398.12|2016-03-26
08151|HKD|3439311.70|443213.78|2890775.87|2016-03-26
08151|USD|263388.36|263388.36|1717897.90|2016-03-26
08187|HKD|1224324.34|157775.00|1029056.85|2016-03-26
08187|USD|29590.54|29590.54|192998.37|2016-03-26
08110|AUD|74144.90|55761.85|363695.56|2016-03-26
08110|CAD|62264.80|47017.20|306660.36|2016-03-26
08110|EUR|192.09|214.36|1398.12|2016-03-26
08110|HKD|10179975.82|1311862.94|8556371.47|2016-03-26
08110|USD|385148.59|385148.59|2512054.64|2016-03-26
08156|AUD|2026.66|1524.18|9941.17|2016-03-26
08156|CAD|500.00|377.55|2462.55|2016-03-26
08156|HKD|1996908.90|257335.65|1678421.89|2016-03-26
08156|USD|132871.55|132871.55|866628.11|2016-03-26
08157|HKD|1404614.02|181008.39|1180592.12|2016-03-26
08157|USD|101228.03|101228.03|660239.58|2016-03-26
08189|AUD|14913.47|11215.91|73153.55|2016-03-26
08189|CAD|0.90|0.67|4.43|2016-03-26
08189|HKD|2919244.70|376194.30|2453654.36|2016-03-26
08189|USD|61388.35|61388.35|400393.23|2016-03-26
08152|HKD|2245700.35|289396.66|1887533.60|2016-03-26
08152|USD|54968.57|54968.57|358521.50|2016-03-26
08158|AUD|13152.18|9891.30|64514.07|2016-03-26
08158|HKD|2655386.27|342191.66|2231878.71|2016-03-26
08158|USD|23181.27|23181.27|151195.19|2016-03-26
08159|HKD|2988084.27|385065.45|2511514.70|2016-03-26
08159|USD|6194.30|6194.30|40401.08|2016-03-26
08191|CAD|100.00|75.51|492.51|2016-03-26
08191|HKD|2730900.08|351922.90|2295348.82|2016-03-26
08191|USD|9265.53|9265.53|60432.56|2016-03-26
08188|HKD|2162613.46|278689.50|1817698.23|2016-03-26
08188|USD|19211.51|19211.51|125303.23|2016-03-26
08160|HKD|1271198.30|163815.51|1068454.88|2016-03-26
08160|USD|3193.58|3193.58|20829.48|2016-03-26
08161|AUD|22009.23|16552.39|107959.67|2016-03-26
08161|CAD|1627.93|1229.27|8017.71|2016-03-26
08161|HKD|3553868.23|457976.33|2987061.78|2016-03-26
08161|USD|22797.40|22797.40|148691.48|2016-03-26
08194|HKD|2198996.37|283378.06|1848278.43|2016-03-26
08194|USD|100.00|100.00|652.23|2016-03-26
08162|CAD|20009.63|15109.61|98549.42|2016-03-26
08162|HKD|816783.60|105256.45|686514.78|2016-03-26
08162|USD|2801.17|2801.17|18270.07|2016-03-26
08195|CAD|2970.07|2242.75|14627.89|2016-03-26
08195|HKD|3020405.51|389230.59|2538681.03|2016-03-26
08195|USD|8925.52|8925.52|58214.91|2016-03-26
08205|HKD|2219132.48|285972.94|1865203.04|2016-03-26
08205|USD|17552.09|17552.09|114479.99|2016-03-26
08153|AUD|20152.20|15155.78|98850.57|2016-03-26
08153|HKD|1996572.27|257292.27|1678138.95|2016-03-26
08153|USD|26482.68|26482.68|172727.98|2016-03-26
08163|HKD|2745586.49|353815.49|2307692.90|2016-03-26
08163|USD|2850.04|2850.04|18588.81|2016-03-26
08164|AUD|14488.37|10896.21|71068.35|2016-03-26
08164|HKD|2492442.13|321193.53|2094922.53|2016-03-26
08164|USD|64446.92|64446.92|420342.14|2016-03-26
08165|AUD|1874.34|1409.62|9194.01|2016-03-26
08165|CAD|2900.37|2190.11|14284.61|2016-03-26
08165|HKD|1810166.56|233270.73|1521463.09|2016-03-26
08165|USD|103594.63|103594.63|675675.25|2016-03-26
08190|CAD|8504.01|6421.52|41883.09|2016-03-26
08190|HKD|1300623.64|167607.46|1093187.17|2016-03-26
08190|USD|12305.99|12305.99|80263.35|2016-03-26
08193|CAD|12813.97|9676.04|63110.08|2016-03-26
08193|HKD|1698733.50|218910.68|1427802.49|2016-03-26
08193|USD|6453.55|6453.55|42091.98|2016-03-26
08154|AUD|350.00|263.22|1716.82|2016-03-26
08154|HKD|1123201.02|144743.54|944061.68|2016-03-26
08154|USD|7418.33|7418.33|48384.57|2016-03-26
08155|HKD|1375190.45|177216.66|1155861.32|2016-03-26
08155|USD|32890.63|32890.63|214522.55|2016-03-26
08192|HKD|502410.02|64744.07|422280.64|2016-03-26
08192|USD|1731.90|1731.90|11295.97|2016-03-26
08166|AUD|918.67|690.90|4506.26|2016-03-26
08166|EUR|0.00|0.00|0.00|2016-03-26
08166|HKD|1433002.13|184666.68|1204452.62|2016-03-26
